table,row_key,column,v1_1_value,gold_v2_value,note
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,estimate,0.947368,0.900000,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,wilson_lo,0.753613,0.698966,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,wilson_hi,0.990648,0.972134,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,ci_width,0.237035,0.273167,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,n_rest,51,50,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,k_rest,46,45,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,estimate_rest,0.901961,0.900000,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,difference,0.045408,0.000000,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,n,17,16,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,k,13,12,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,estimate,0.764706,0.750000,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,wilson_lo,0.527382,0.505017,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,wilson_hi,0.904450,0.898179,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,ci_width,0.377068,0.393162,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,n_rest,53,54,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,estimate_rest,0.962264,0.944444,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,difference,-0.197558,-0.194444,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,fisher_p,0.027609,0.043242,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,n,18,20,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,k,18,19,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,estimate,1.000000,0.950000,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,wilson_lo,0.824121,0.763869,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,wilson_hi,1.000000,0.991119,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,ci_width,0.175879,0.227250,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,n_rest,52,50,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,k_rest,46,44,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,estimate_rest,0.884615,0.880000,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,difference,0.115385,0.070000,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,fisher_p,0.327296,0.664187,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,k,16,15,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,estimate,0.941176,0.882353,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,wilson_lo,0.730180,0.656636,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,wilson_hi,0.989540,0.967120,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,ci_width,0.259360,0.310484,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,difference,0.035516,-0.023307,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,k_rest,20,19,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,estimate_rest,0.800000,0.760000,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,difference,0.177778,0.217778,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,fisher_p,0.019585,0.007049,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=difficulty|stratum=edge|family=exploratory_bh_strata_degraded,k_rest,60,59,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=difficulty|stratum=edge|family=exploratory_bh_strata_degraded,estimate_rest,0.967742,0.951613,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=difficulty|stratum=edge|family=exploratory_bh_strata_degraded,difference,-0.467742,-0.451613,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=difficulty|stratum=edge|family=exploratory_bh_strata_degraded,fisher_p,0.001036,0.002298,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,k_rest,39,38,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,estimate_rest,0.928571,0.904762,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,difference,-0.035714,-0.011905,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,fisher_p,0.677312,1.000000,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=language|stratum=mixed|family=exploratory_bh_strata_degraded,k_rest,57,56,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=language|stratum=mixed|family=exploratory_bh_strata_degraded,estimate_rest,0.904762,0.888889,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=language|stratum=mixed|family=exploratory_bh_strata_degraded,difference,0.095238,0.111111,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,k,32,31,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,estimate,0.914286,0.885714,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,wilson_lo,0.776207,0.740485,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,wilson_hi,0.970418,0.954648,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,ci_width,0.194210,0.214163,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,difference,0.000000,-0.028571,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=overall|stratum=all|family=descriptive,k,64,63,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=overall|stratum=all|family=descriptive,estimate,0.914286,0.900000,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=overall|stratum=all|family=descriptive,wilson_lo,0.825343,0.807671,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=overall|stratum=all|family=descriptive,wilson_hi,0.960123,0.950711,
e5_strata.csv,exp_id=e1_v2b|prompt_version=v2b|metric=category_match|stratum_kind=overall|stratum=all|family=descriptive,ci_width,0.134780,0.143040,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,n,16,14,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,k,10,9,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,estimate,0.625000,0.642857,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,wilson_lo,0.386410,0.387644,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,wilson_hi,0.815188,0.836553,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,ci_width,0.428777,0.448908,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,n_rest,54,56,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,estimate_rest,0.851852,0.821429,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,difference,-0.226852,-0.178571,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,fisher_p,0.072313,0.160683,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,n,19,20,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,estimate,1.000000,0.950000,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,wilson_lo,0.831821,0.763869,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,wilson_hi,1.000000,0.991119,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,ci_width,0.168179,0.227250,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,n_rest,51,50,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,k_rest,37,36,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,estimate_rest,0.725490,0.720000,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,difference,0.274510,0.230000,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,fisher_p,0.007940,0.050856,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,n,17,16,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,k,9,8,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,estimate,0.529412,0.500000,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,wilson_lo,0.309632,0.279996,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,wilson_hi,0.738349,0.720004,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,ci_width,0.428717,0.440009,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,n_rest,53,54,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,estimate_rest,0.886792,0.870370,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,difference,-0.357381,-0.370370,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,fisher_p,0.003280,0.003606,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,n,18,20,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,k,18,19,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,estimate,1.000000,0.950000,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,wilson_lo,0.824121,0.763869,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,wilson_hi,1.000000,0.991119,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,ci_width,0.175879,0.227250,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,n_rest,52,50,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,k_rest,38,36,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,estimate_rest,0.730769,0.720000,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,difference,0.269231,0.230000,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,fisher_p,0.014482,0.050856,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,k,15,14,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,estimate,0.882353,0.823529,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,wilson_lo,0.656636,0.589705,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,wilson_hi,0.967120,0.938089,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,ci_width,0.310484,0.348383,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,difference,0.108768,0.049945,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,fisher_p,0.491653,1.000000,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,k_rest,19,18,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,estimate_rest,0.760000,0.720000,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,difference,0.062222,0.102222,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,fisher_p,0.547550,0.369575,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=difficulty|stratum=edge|family=exploratory_bh_strata_degraded,k_rest,52,51,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=difficulty|stratum=edge|family=exploratory_bh_strata_degraded,estimate_rest,0.838710,0.822581,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=difficulty|stratum=edge|family=exploratory_bh_strata_degraded,difference,-0.338710,-0.322581,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=difficulty|stratum=edge|family=exploratory_bh_strata_degraded,fisher_p,0.045334,0.058485,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,k_rest,35,34,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,estimate_rest,0.833333,0.809524,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,difference,-0.083333,-0.059524,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,fisher_p,0.543145,0.566726,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=language|stratum=mixed|family=exploratory_bh_strata_degraded,k_rest,50,49,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=language|stratum=mixed|family=exploratory_bh_strata_degraded,estimate_rest,0.793651,0.777778,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=language|stratum=mixed|family=exploratory_bh_strata_degraded,difference,0.063492,0.079365,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,k,29,28,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,estimate,0.828571,0.800000,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,wilson_lo,0.673177,0.641084,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,wilson_hi,0.918974,0.899576,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,ci_width,0.245796,0.258492,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,difference,0.057143,0.028571,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,fisher_p,0.766011,1.000000,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=overall|stratum=all|family=descriptive,k,56,55,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=overall|stratum=all|family=descriptive,estimate,0.800000,0.785714,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=overall|stratum=all|family=descriptive,wilson_lo,0.691834,0.676088,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=overall|stratum=all|family=descriptive,wilson_hi,0.876953,0.865613,
e5_strata.csv,exp_id=e1_v2c|prompt_version=v2c|metric=category_match|stratum_kind=overall|stratum=all|family=descriptive,ci_width,0.185119,0.189525,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,n,16,14,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,k,16,14,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,wilson_lo,0.806392,0.784689,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,ci_width,0.193608,0.215311,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,n_rest,54,56,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,k_rest,49,48,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,estimate_rest,0.907407,0.857143,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,difference,0.092593,0.142857,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=account|family=exploratory_bh_strata_degraded,fisher_p,0.581921,0.343089,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,n,19,20,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,estimate,0.947368,0.900000,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,wilson_lo,0.753613,0.698966,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,wilson_hi,0.990648,0.972134,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,ci_width,0.237035,0.273167,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,n_rest,51,50,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,k_rest,47,44,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,estimate_rest,0.921569,0.880000,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=billing|family=exploratory_bh_strata_degraded,difference,0.025800,0.020000,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,n,17,16,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,k,14,13,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,estimate,0.823529,0.812500,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,wilson_lo,0.589705,0.569911,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,wilson_hi,0.938089,0.934084,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,ci_width,0.348383,0.364173,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,n_rest,53,54,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,k_rest,51,49,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,estimate_rest,0.962264,0.907407,
